pclass,survived,sex,age,sibsp,parch,fare,boat,body,embarked_Q,embarked_S
3,0,1,18.5,0,0,7.2292,10.0,58.0,False,False
3,0,1,28.0,0,0,7.75,10.0,155.0,True,False
3,0,1,28.0,0,0,7.25,10.0,155.0,False,True
3,1,0,28.0,0,0,7.75,16.0,155.0,True,False
3,1,0,28.0,0,0,7.75,10.0,155.0,True,False
3,0,1,34.5,0,0,7.8292,10.0,70.0,True,False
3,0,1,44.0,0,0,8.05,10.0,155.0,False,True
3,1,1,28.0,0,0,7.75,10.0,155.0,True,False
3,0,1,28.0,1,0,14.4542,10.0,155.0,False,False
3,0,0,28.0,1,0,14.4542,10.0,155.0,False,False
3,0,1,28.0,1,0,7.75,10.0,155.0,True,False
3,0,1,28.0,1,0,7.75,10.0,155.0,True,False
3,0,1,28.0,0,0,7.7375,10.0,155.0,True,False
3,0,0,22.0,2,0,8.6625,10.0,155.0,False,True
3,0,1,26.0,2,0,8.6625,10.0,155.0,False,True
3,1,0,4.0,0,2,22.025,2.0,155.0,False,True
3,1,1,29.0,3,1,22.025,2.0,155.0,False,True
3,1,0,26.0,1,1,22.025,2.0,155.0,False,True
3,0,0,1.0,1,1,12.1833,10.0,155.0,False,True
3,0,1,18.0,1,1,7.8542,10.0,155.0,False,True
3,0,0,36.0,0,2,12.1833,10.0,155.0,False,True
3,0,1,28.0,0,0,7.8958,10.0,155.0,False,False
3,1,1,25.0,0,0,7.2292,10.0,155.0,False,False
3,0,1,28.0,0,0,7.225,10.0,155.0,False,False
3,0,0,37.0,0,0,9.5875,10.0,155.0,False,True
3,0,1,28.0,0,0,7.8958,10.0,155.0,False,True
3,1,1,28.0,0,0,56.4958,10.0,155.0,False,True
3,0,1,28.0,0,0,56.4958,10.0,155.0,False,True
3,1,0,22.0,0,0,7.25,13.0,155.0,False,True
3,0,1,28.0,0,0,7.75,10.0,155.0,True,False
3,1,1,26.0,0,0,56.4958,14.0,155.0,False,True
3,0,1,29.0,0,0,9.4833,10.0,155.0,False,True
3,0,1,29.0,0,0,7.775,10.0,155.0,False,True
3,0,1,22.0,0,0,7.775,10.0,155.0,False,True
3,1,1,22.0,0,0,7.225,6.0,155.0,False,False
3,0,1,28.0,3,1,25.4667,10.0,155.0,False,True
3,0,0,28.0,3,1,25.4667,10.0,155.0,False,True
3,0,0,28.0,3,1,25.4667,10.0,155.0,False,True
3,0,0,28.0,3,1,25.4667,10.0,155.0,False,True
3,0,0,28.0,0,4,25.4667,10.0,155.0,False,True
3,0,1,32.0,0,0,7.925,10.0,155.0,False,True
3,0,1,34.5,0,0,6.4375,10.0,196.0,False,False
3,0,0,28.0,1,0,15.5,10.0,155.0,True,False
3,0,1,28.0,1,0,15.5,10.0,155.0,True,False
3,0,1,36.0,0,0,0.0,10.0,155.0,False,True
3,0,1,39.0,0,0,24.15,10.0,155.0,False,True
3,0,1,24.0,0,0,9.5,10.0,155.0,False,True
3,0,0,25.0,0,0,7.775,10.0,155.0,False,True
3,0,0,45.0,0,0,7.75,10.0,155.0,False,True
3,0,1,36.0,1,0,15.55,10.0,155.0,False,True
3,0,0,30.0,1,0,15.55,10.0,155.0,False,True
3,1,1,20.0,1,0,7.925,15.0,155.0,False,True
3,0,1,28.0,0,0,7.8792,10.0,155.0,True,False
3,0,1,28.0,0,0,56.4958,10.0,155.0,False,True
3,0,1,28.0,0,0,7.55,10.0,155.0,False,True
3,0,1,30.0,1,0,16.1,10.0,155.0,False,True
3,0,0,26.0,1,0,16.1,10.0,155.0,False,True
3,0,1,28.0,0,0,7.8792,10.0,153.0,False,True
3,0,1,20.5,0,0,7.25,10.0,155.0,False,True
3,1,1,27.0,0,0,8.6625,15.0,155.0,False,True
3,0,1,51.0,0,0,7.0542,10.0,155.0,False,True
3,1,0,23.0,0,0,7.8542,10.0,155.0,False,True
3,1,1,32.0,0,0,7.5792,15.0,155.0,False,True
3,0,1,28.0,0,0,7.8958,10.0,155.0,False,True
3,0,1,28.0,0,0,7.55,10.0,155.0,False,True
3,1,0,28.0,0,0,7.75,15.0,155.0,True,False
3,1,1,24.0,0,0,7.1417,13.0,155.0,False,True
3,0,1,22.0,0,0,7.125,10.0,155.0,False,True
3,0,0,28.0,0,0,7.8792,10.0,155.0,True,False
3,0,1,28.0,0,0,7.75,10.0,155.0,True,False
3,0,1,28.0,0,0,8.05,10.0,155.0,False,True
3,0,1,29.0,0,0,7.925,10.0,155.0,False,True
3,1,1,28.0,0,0,7.2292,15.0,155.0,False,False
3,0,0,30.5,0,0,7.75,10.0,61.0,True,False
3,1,0,28.0,0,0,7.7375,16.0,155.0,True,False
3,0,1,28.0,0,0,7.2292,10.0,155.0,False,False
3,0,1,35.0,0,0,7.8958,10.0,155.0,False,False
3,0,1,33.0,0,0,7.8958,10.0,155.0,False,True
3,1,0,28.0,0,0,7.225,10.0,155.0,False,False
3,0,1,28.0,0,0,7.8958,10.0,155.0,False,False
3,1,0,28.0,0,0,7.75,10.0,155.0,True,False
3,1,1,28.0,0,0,7.75,10.0,155.0,True,False
3,1,0,28.0,2,0,23.25,16.0,155.0,True,False
3,1,0,28.0,2,0,23.25,16.0,155.0,True,False
3,1,1,28.0,2,0,23.25,16.0,155.0,True,False
3,1,0,28.0,0,0,7.7875,13.0,155.0,True,False
3,0,1,28.0,0,0,15.5,10.0,155.0,True,False
3,1,0,28.0,0,0,7.8792,13.0,155.0,True,False
3,1,0,15.0,0,0,8.0292,10.0,155.0,True,False
3,0,0,35.0,0,0,7.75,10.0,155.0,True,False
3,0,1,28.0,0,0,7.75,10.0,155.0,True,False
3,0,1,24.0,1,0,16.1,10.0,155.0,False,True
3,0,0,19.0,1,0,16.1,10.0,53.0,False,True
3,0,0,28.0,0,0,7.75,10.0,155.0,True,False
3,0,0,28.0,0,0,8.05,10.0,155.0,False,True
3,0,0,28.0,0,0,8.05,10.0,155.0,False,True
3,0,1,55.5,0,0,8.05,10.0,201.0,False,True
3,0,1,28.0,0,0,7.75,10.0,155.0,True,False
3,1,1,21.0,0,0,7.775,15.0,155.0,False,True
3,0,1,28.0,0,0,8.05,10.0,155.0,False,True
3,0,1,24.0,0,0,7.8958,10.0,155.0,False,True
3,0,1,21.0,0,0,7.8958,10.0,155.0,False,True
3,0,1,28.0,0,0,7.8958,10.0,155.0,False,True
3,0,1,28.0,0,0,7.8958,10.0,155.0,False,True
3,1,0,28.0,0,0,7.8792,16.0,155.0,True,False
3,0,1,25.0,0,0,7.65,10.0,309.0,False,True
3,1,1,6.0,0,1,12.475,14.0,155.0,False,True
3,1,0,27.0,0,1,12.475,14.0,155.0,False,True
3,0,1,28.0,0,0,8.05,10.0,155.0,False,True
3,1,0,28.0,1,0,24.15,16.0,155.0,True,False
3,0,1,28.0,1,0,24.15,10.0,155.0,True,False
3,0,1,28.0,0,0,8.4583,10.0,155.0,True,False
3,0,1,34.0,0,0,8.05,10.0,155.0,False,True
3,0,1,28.0,0,0,7.75,10.0,155.0,True,False
3,1,1,28.0,0,0,7.775,10.0,155.0,False,True
3,1,1,28.0,1,1,15.2458,10.0,155.0,False,False
3,1,1,28.0,1,1,15.2458,10.0,155.0,False,False
3,1,0,28.0,0,2,15.2458,10.0,155.0,False,False
3,1,0,28.0,0,0,7.2292,10.0,155.0,False,False
3,0,1,28.0,0,0,8.05,10.0,155.0,False,True
3,1,0,28.0,0,0,7.7333,16.0,155.0,True,False
3,1,0,24.0,0,0,7.75,15.0,155.0,True,False
3,0,1,28.0,0,0,8.05,10.0,155.0,False,True
3,1,0,28.0,1,0,15.5,16.0,155.0,True,False
3,1,0,28.0,1,0,15.5,16.0,155.0,True,False
3,1,0,28.0,0,0,15.5,16.0,155.0,True,False
3,0,1,18.0,0,0,7.75,10.0,155.0,False,True
3,0,1,22.0,0,0,7.8958,10.0,155.0,False,True
3,1,0,15.0,0,0,7.225,10.0,155.0,False,False
3,1,0,1.0,0,2,15.7417,10.0,155.0,False,False
3,1,1,20.0,1,1,15.7417,10.0,155.0,False,False
3,1,0,19.0,1,1,15.7417,10.0,155.0,False,False
3,0,1,33.0,0,0,8.05,10.0,155.0,False,True
3,0,1,28.0,0,0,7.8958,10.0,155.0,False,True
3,0,1,28.0,0,0,7.2292,10.0,155.0,False,False
3,0,0,28.0,0,0,7.75,10.0,155.0,True,False
3,0,1,28.0,0,0,7.8958,10.0,155.0,False,True
3,1,1,12.0,1,0,11.2417,10.0,155.0,False,False
3,1,0,14.0,1,0,11.2417,10.0,155.0,False,False
3,0,0,29.0,0,0,7.925,10.0,155.0,False,True
3,0,1,28.0,0,0,8.05,10.0,155.0,False,True
3,1,0,18.0,0,0,7.775,10.0,155.0,False,True
3,1,0,26.0,0,0,7.8542,13.0,155.0,False,True
3,0,1,21.0,0,0,7.8542,10.0,155.0,False,True
3,0,1,41.0,0,0,7.125,10.0,155.0,False,True
3,1,1,39.0,0,0,7.925,9.0,155.0,False,True
3,0,1,21.0,0,0,7.8,10.0,155.0,False,True
3,0,1,28.5,0,0,7.2292,10.0,181.0,False,False
3,1,0,22.0,0,0,7.75,13.0,155.0,False,True
3,0,1,61.0,0,0,6.2375,10.0,155.0,False,True
3,0,1,28.0,1,0,15.5,10.0,155.0,True,False
3,0,1,28.0,0,0,7.8292,10.0,155.0,True,False
3,1,0,28.0,1,0,15.5,10.0,155.0,True,False
3,0,1,28.0,0,0,7.7333,10.0,155.0,True,False
3,0,1,28.0,0,0,7.75,10.0,155.0,True,False
3,0,1,28.0,0,0,7.75,10.0,155.0,True,False
3,0,1,23.0,0,0,9.225,10.0,155.0,False,True
3,0,0,28.0,0,0,7.75,10.0,155.0,True,False
3,1,0,28.0,0,0,7.75,10.0,155.0,True,False
3,1,0,28.0,0,0,7.8792,10.0,155.0,True,False
3,1,0,22.0,0,0,7.775,10.0,155.0,False,True
3,1,1,28.0,0,0,7.75,10.0,155.0,True,False
3,1,0,28.0,0,0,7.8292,13.0,155.0,True,False
3,1,1,9.0,0,1,3.1708,13.0,155.0,False,True
3,0,1,28.0,0,0,22.525,10.0,173.0,False,True
3,0,1,42.0,0,1,8.4042,10.0,155.0,False,True
3,0,1,28.0,0,0,7.3125,10.0,155.0,False,True
3,0,0,31.0,0,0,7.8542,10.0,155.0,False,True
3,0,1,28.0,0,0,7.8542,10.0,155.0,False,True
3,1,1,32.0,0,0,7.775,10.0,155.0,False,True
3,0,1,20.0,0,0,9.225,10.0,89.0,False,True
3,0,0,23.0,0,0,8.6625,10.0,155.0,False,True
3,0,0,20.0,0,0,8.6625,10.0,155.0,False,True
3,0,1,20.0,0,0,8.6625,10.0,155.0,False,True
3,0,1,16.0,0,0,9.2167,10.0,155.0,False,True
3,1,0,31.0,0,0,8.6833,10.0,155.0,False,True
3,0,0,28.0,0,0,7.6292,10.0,155.0,True,False
3,0,1,2.0,3,1,21.075,10.0,4.0,False,True
3,0,1,6.0,3,1,21.075,10.0,155.0,False,True
3,0,0,3.0,3,1,21.075,10.0,155.0,False,True
3,0,0,8.0,3,1,21.075,10.0,155.0,False,True
3,0,0,29.0,0,4,21.075,10.0,206.0,False,True
3,0,1,1.0,4,1,39.6875,10.0,155.0,False,True
3,0,1,7.0,4,1,39.6875,10.0,155.0,False,True
3,0,1,2.0,4,1,39.6875,10.0,155.0,False,True
3,0,1,16.0,4,1,39.6875,10.0,155.0,False,True
3,0,1,14.0,4,1,39.6875,10.0,155.0,False,True
3,0,0,41.0,0,5,39.6875,10.0,155.0,False,True
3,0,1,21.0,0,0,8.6625,10.0,155.0,False,True
3,0,1,19.0,0,0,14.5,10.0,155.0,False,True
3,0,1,28.0,0,0,8.7125,10.0,155.0,False,False
3,0,1,32.0,0,0,7.8958,10.0,155.0,False,True
3,0,1,0.75,1,1,13.775,10.0,155.0,False,True
3,0,0,3.0,1,1,13.775,10.0,155.0,False,True
3,0,0,26.0,0,2,13.775,10.0,155.0,False,True
3,0,1,28.0,0,0,7.0,10.0,155.0,False,True
3,0,1,28.0,0,0,7.775,10.0,155.0,False,True
3,0,1,28.0,0,0,8.05,10.0,155.0,False,True
3,0,1,21.0,0,0,7.925,10.0,155.0,False,True
3,0,1,25.0,0,0,7.925,10.0,155.0,False,True
3,0,1,22.0,0,0,7.25,10.0,155.0,False,True
3,1,1,25.0,1,0,7.775,15.0,155.0,False,True
3,1,1,28.0,1,1,22.3583,10.0,155.0,False,False
3,1,0,28.0,1,1,22.3583,10.0,155.0,False,False
3,1,0,28.0,0,2,22.3583,10.0,155.0,False,False
3,0,0,28.0,0,0,8.1375,10.0,155.0,True,False
3,0,1,24.0,0,0,8.05,10.0,155.0,False,True
3,0,0,28.0,0,0,7.8958,10.0,155.0,False,True
3,0,1,19.0,0,0,7.8958,10.0,155.0,False,True
3,0,1,28.0,0,0,7.8958,10.0,155.0,False,True
3,0,1,25.0,1,0,7.775,10.0,155.0,False,True
3,0,0,18.0,0,0,7.775,10.0,155.0,False,True
3,1,1,32.0,0,0,8.05,9.0,155.0,False,True
3,0,1,28.0,0,0,7.8958,10.0,155.0,False,True
3,0,1,17.0,0,0,8.6625,10.0,155.0,False,True
3,0,1,24.0,0,0,8.6625,10.0,155.0,False,True
3,0,1,28.0,0,0,7.8958,10.0,155.0,False,True
3,0,0,28.0,0,0,8.1125,10.0,155.0,False,True
3,0,1,28.0,0,0,7.2292,10.0,155.0,False,False
3,0,1,28.0,0,0,7.25,10.0,155.0,False,True
3,0,1,38.0,0,0,7.8958,10.0,155.0,False,True
3,0,1,21.0,0,0,8.05,10.0,155.0,False,True
3,0,1,10.0,4,1,29.125,10.0,155.0,True,False
3,0,1,4.0,4,1,29.125,10.0,155.0,True,False
3,0,1,7.0,4,1,29.125,10.0,155.0,True,False
3,0,1,2.0,4,1,29.125,10.0,155.0,True,False
3,0,1,8.0,4,1,29.125,10.0,155.0,True,False
3,0,0,39.0,0,5,29.125,10.0,327.0,True,False
3,0,0,22.0,0,0,39.6875,10.0,155.0,False,True
3,0,1,35.0,0,0,7.125,10.0,155.0,False,True
3,1,0,28.0,0,0,7.7208,13.0,155.0,True,False
3,0,1,28.0,0,0,14.5,10.0,155.0,False,True
3,0,0,28.0,0,0,14.5,10.0,155.0,False,True
3,0,1,50.0,1,0,14.5,10.0,119.0,False,True
3,0,0,47.0,1,0,14.5,10.0,7.0,False,True
3,0,1,28.0,0,0,8.05,10.0,155.0,False,True
3,0,1,28.0,0,0,7.775,10.0,155.0,False,True
3,0,0,2.0,1,1,20.2125,10.0,155.0,False,True
3,0,1,18.0,1,1,20.2125,10.0,155.0,False,True
3,0,0,41.0,0,2,20.2125,10.0,155.0,False,True
3,1,0,28.0,0,0,8.05,10.0,155.0,False,True
3,0,1,50.0,0,0,8.05,10.0,155.0,False,True
3,0,1,16.0,0,0,8.05,10.0,155.0,False,True
3,1,1,28.0,0,0,7.75,14.0,155.0,True,False
3,0,1,28.0,0,0,24.15,10.0,155.0,True,False
3,0,1,28.0,0,0,7.2292,10.0,155.0,False,False
3,0,1,25.0,0,0,7.225,10.0,155.0,False,False
3,0,1,28.0,0,0,7.225,10.0,155.0,False,False
3,0,1,28.0,0,0,7.7292,10.0,155.0,True,False
3,0,1,28.0,0,0,7.575,10.0,155.0,False,True
3,0,1,38.5,0,0,7.25,10.0,32.0,False,True
3,0,1,28.0,8,2,69.55,10.0,155.0,False,True
3,0,1,14.5,8,2,69.55,10.0,67.0,False,True
3,0,0,28.0,8,2,69.55,10.0,155.0,False,True
3,0,0,28.0,8,2,69.55,10.0,155.0,False,True
3,0,0,28.0,8,2,69.55,10.0,155.0,False,True
3,0,0,28.0,8,2,69.55,10.0,155.0,False,True
3,0,1,28.0,8,2,69.55,10.0,155.0,False,True
3,0,1,28.0,8,2,69.55,10.0,155.0,False,True
3,0,1,28.0,8,2,69.55,10.0,155.0,False,True
3,0,1,28.0,1,9,69.55,10.0,155.0,False,True
3,0,0,28.0,1,9,69.55,10.0,155.0,False,True
3,0,1,24.0,0,0,9.325,10.0,155.0,False,True
3,1,0,21.0,0,0,7.65,10.0,155.0,False,True
3,0,1,39.0,0,0,7.925,10.0,155.0,False,True
3,0,1,28.0,2,0,21.6792,10.0,155.0,False,False
3,0,1,28.0,2,0,21.6792,10.0,155.0,False,False
3,0,1,28.0,2,0,21.6792,10.0,155.0,False,False
3,1,0,1.0,1,1,16.7,13.0,155.0,False,True
3,1,0,24.0,0,2,16.7,13.0,155.0,False,True
3,1,0,4.0,1,1,16.7,13.0,155.0,False,True
3,1,1,25.0,0,0,9.5,11.0,155.0,False,True
3,0,1,20.0,0,0,8.05,10.0,155.0,False,True
3,0,1,24.5,0,0,8.05,10.0,284.0,False,True
3,0,1,28.0,0,0,7.725,10.0,155.0,True,False
3,0,1,28.0,0,0,7.8958,10.0,155.0,False,True
3,0,1,28.0,0,0,7.75,10.0,155.0,True,False
3,1,1,29.0,0,0,9.5,11.0,155.0,False,True
3,0,1,28.0,0,0,15.1,10.0,155.0,False,True
3,1,0,28.0,0,0,7.7792,10.0,155.0,True,False
3,0,1,28.0,0,0,8.05,10.0,155.0,False,True
3,0,1,28.0,0,0,8.05,10.0,155.0,False,True
3,0,1,22.0,0,0,7.2292,10.0,155.0,False,False
3,0,1,28.0,0,0,8.05,10.0,155.0,False,True
3,0,1,40.0,0,0,7.8958,10.0,155.0,False,True
3,0,1,21.0,0,0,7.925,10.0,155.0,False,True
3,1,0,18.0,0,0,7.4958,16.0,155.0,False,True
3,0,1,4.0,3,2,27.9,10.0,155.0,False,True
3,0,1,10.0,3,2,27.9,10.0,155.0,False,True
3,0,0,9.0,3,2,27.9,10.0,155.0,False,True
3,0,0,2.0,3,2,27.9,10.0,155.0,False,True
3,0,1,40.0,1,4,27.9,10.0,155.0,False,True
3,0,0,45.0,1,4,27.9,10.0,155.0,False,True
3,0,1,28.0,0,0,7.8958,10.0,155.0,False,True
3,0,1,28.0,0,0,8.05,10.0,155.0,False,True
3,0,1,28.0,0,0,8.6625,10.0,155.0,False,True
3,0,1,28.0,0,0,7.75,10.0,155.0,True,False
3,1,0,28.0,0,0,7.7333,13.0,155.0,True,False
3,0,1,19.0,0,0,7.65,10.0,155.0,False,True
3,0,1,30.0,0,0,8.05,10.0,155.0,False,True
3,0,1,28.0,0,0,8.05,10.0,155.0,False,True
3,0,1,32.0,0,0,8.05,10.0,155.0,False,True
3,0,1,28.0,0,0,7.8958,10.0,155.0,False,True
3,0,1,33.0,0,0,8.6625,10.0,155.0,False,False
3,1,0,23.0,0,0,7.55,10.0,155.0,False,True
3,0,1,21.0,0,0,8.05,10.0,155.0,False,True
3,0,1,60.5,0,0,14.4542,10.0,261.0,False,True
3,0,1,19.0,0,0,7.8958,10.0,155.0,False,True
3,0,0,22.0,0,0,9.8375,10.0,155.0,False,True
3,1,1,31.0,0,0,7.925,9.0,155.0,False,True
3,0,1,27.0,0,0,8.6625,10.0,155.0,False,True
3,0,0,2.0,0,1,10.4625,10.0,155.0,False,True
3,0,0,29.0,1,1,10.4625,10.0,155.0,False,True
3,1,1,16.0,0,0,8.05,10.0,155.0,False,True
3,1,1,44.0,0,0,7.925,15.0,155.0,False,True
3,0,1,25.0,0,0,7.05,10.0,155.0,False,True
3,0,1,74.0,0,0,7.775,10.0,155.0,False,True
3,1,1,14.0,0,0,9.225,13.0,155.0,False,True
3,0,1,24.0,0,0,7.7958,10.0,155.0,False,True
3,1,1,25.0,0,0,7.7958,10.0,155.0,False,True
3,0,1,34.0,0,0,8.05,10.0,176.0,False,True
3,1,1,0.4167,0,1,8.5167,16.0,155.0,False,False
3,0,1,28.0,1,0,6.4375,10.0,155.0,False,False
3,0,1,28.0,0,0,6.4375,10.0,155.0,False,False
3,0,1,28.0,0,0,7.225,10.0,155.0,False,False
3,1,0,16.0,1,1,8.5167,14.0,155.0,False,False
3,0,1,28.0,0,0,8.05,10.0,155.0,False,True
3,0,1,28.0,1,0,16.1,10.0,155.0,False,True
3,1,0,28.0,1,0,16.1,10.0,155.0,False,True
3,0,1,32.0,0,0,7.925,10.0,155.0,False,True
3,0,1,28.0,0,0,7.75,10.0,155.0,True,False
3,0,1,28.0,0,0,7.8958,10.0,155.0,False,True
3,0,1,30.5,0,0,8.05,10.0,50.0,False,True
3,0,1,44.0,0,0,8.05,10.0,155.0,False,True
3,0,1,28.0,0,0,7.2292,10.0,155.0,False,False
3,1,1,25.0,0,0,0.0,15.0,155.0,False,True
3,0,1,28.0,0,0,7.2292,10.0,155.0,False,False
3,1,1,7.0,1,1,15.2458,10.0,155.0,False,False
3,1,0,9.0,1,1,15.2458,10.0,155.0,False,False
3,1,0,29.0,0,2,15.2458,10.0,155.0,False,False
3,0,1,36.0,0,0,7.8958,10.0,155.0,False,True
3,1,0,18.0,0,0,9.8417,15.0,155.0,False,True
3,1,0,63.0,0,0,9.5875,15.0,155.0,False,True
3,0,1,28.0,1,1,14.5,10.0,155.0,False,True
3,0,1,11.5,1,1,14.5,10.0,1.0,False,True
3,0,1,40.5,0,2,14.5,10.0,255.0,False,True
3,0,0,10.0,0,2,24.15,10.0,155.0,False,True
3,0,1,36.0,1,1,24.15,10.0,155.0,False,True
3,0,0,30.0,1,1,24.15,10.0,155.0,False,True
3,0,1,28.0,0,0,9.5,10.0,155.0,False,True
3,0,1,33.0,0,0,9.5,10.0,155.0,False,True
3,0,1,28.0,0,0,9.5,10.0,155.0,False,True
3,0,1,28.0,0,0,9.5,10.0,155.0,False,True
3,0,1,47.0,0,0,9.0,10.0,155.0,False,True
3,0,0,18.0,2,0,18.0,10.0,155.0,False,True
3,0,1,31.0,3,0,18.0,10.0,155.0,False,True
3,0,1,16.0,2,0,18.0,10.0,155.0,False,True
3,0,0,31.0,1,0,18.0,10.0,155.0,False,True
3,1,1,22.0,0,0,7.225,10.0,155.0,False,False
3,0,1,20.0,0,0,7.8542,10.0,155.0,False,True
3,0,0,14.0,0,0,7.8542,10.0,155.0,False,True
3,0,1,22.0,0,0,7.8958,10.0,155.0,False,True
3,0,1,22.0,0,0,9.0,10.0,155.0,False,True
3,0,1,28.0,0,0,8.05,10.0,155.0,False,True
3,0,1,28.0,0,0,7.55,10.0,155.0,False,True
3,0,1,28.0,0,0,8.05,10.0,155.0,False,True
3,0,1,32.5,0,0,9.5,10.0,298.0,False,True
3,1,0,38.0,0,0,7.2292,10.0,155.0,False,False
3,0,1,51.0,0,0,7.75,10.0,155.0,False,True
3,0,1,18.0,1,0,6.4958,10.0,314.0,False,True
3,0,1,21.0,1,0,6.4958,10.0,155.0,False,True
3,1,0,47.0,1,0,7.0,10.0,155.0,False,True
3,0,1,28.0,0,0,8.7125,10.0,155.0,False,True
3,0,1,28.0,0,0,7.55,10.0,155.0,False,True
3,0,1,28.0,0,0,8.05,10.0,155.0,False,True
3,0,1,28.5,0,0,16.1,10.0,14.0,False,True
3,0,1,21.0,0,0,7.25,10.0,155.0,False,True
3,0,1,27.0,0,0,8.6625,10.0,131.0,False,True
3,0,1,28.0,0,0,7.25,10.0,155.0,False,True
3,0,1,36.0,0,0,9.5,10.0,155.0,False,True
3,0,1,27.0,1,0,14.4542,10.0,155.0,False,False
3,1,0,15.0,1,0,14.4542,10.0,155.0,False,False
3,0,1,45.5,0,0,7.225,10.0,312.0,False,False
3,0,1,28.0,0,0,7.225,10.0,155.0,False,False
3,0,1,28.0,0,0,14.4583,10.0,155.0,False,False
3,0,0,14.5,1,0,14.4542,10.0,328.0,False,False
3,0,0,28.0,1,0,14.4542,10.0,155.0,False,False
3,0,1,26.5,0,0,7.225,10.0,304.0,False,False
3,0,1,27.0,0,0,7.225,10.0,155.0,False,False
3,0,1,29.0,0,0,7.875,10.0,155.0,False,True
